"chr" "start" "end"
"6284" "chr3" 153003065 153003439
"6285" "chr3" 153008059 153008495
"6286" "chr3" 153008840 153009268
"6287" "chr3" 153157522 153157969
"6288" "chr3" 153161657 153162135
"6289" "chr3" 153230989 153231447
"6290" "chr3" 153313001 153313608
"6291" "chr3" 153343267 153343697
"6292" "chr3" 153387302 153387751
"6293" "chr3" 153486620 153487044
"6294" "chr3" 153503716 153504076
"6295" "chr3" 153553299 153553753
"6296" "chr3" 153573581 153573942
"6297" "chr3" 153621235 153621584
"6298" "chr3" 153644912 153645362
"6299" "chr3" 153688533 153688982
"6300" "chr3" 153715136 153715566
"6301" "chr3" 153735884 153736263
"6302" "chr3" 153758060 153758496
"6303" "chr3" 153813596 153814208
"6304" "chr3" 153970820 153971210
"6305" "chr3" 154041587 154042011
"6306" "chr3" 154052673 154053115
"6307" "chr3" 154270124 154270552
"6308" "chr3" 154401832 154402165
"6309" "chr3" 154448029 154448459
"6310" "chr3" 154463680 154464114
"6311" "chr3" 154475968 154476460
"6312" "chr3" 154499347 154499787
"6313" "chr3" 154622099 154622558
"6314" "chr3" 154672507 154672931
"6315" "chr3" 154797107 154797504
"6316" "chr3" 155040861 155041245
"6317" "chr3" 155043000 155043472
"6318" "chr3" 155070649 155071095
"6319" "chr3" 155074321 155074766
"6320" "chr3" 155100178 155100602
"6321" "chr3" 155129579 155130065
"6322" "chr3" 155138611 155139056
"6323" "chr3" 155209430 155209907
"6324" "chr3" 155265965 155266395
"6325" "chr3" 155419670 155420112
"6326" "chr3" 155456912 155457336
"6327" "chr3" 155470826 155471255
"6328" "chr3" 155523502 155523860
"6329" "chr3" 155523920 155524492
"6330" "chr3" 155571496 155571987
"6331" "chr3" 155577632 155578096
"6332" "chr3" 155588183 155588653
"6333" "chr3" 155651946 155652376
"6334" "chr3" 155696078 155696513
"6335" "chr3" 155701618 155702052
"6336" "chr3" 155713340 155713730
"6337" "chr3" 155713795 155714135
"6338" "chr3" 155728625 155729049
"6339" "chr3" 155761610 155762253
"6340" "chr3" 155824758 155825209
"6341" "chr3" 155853675 155854130
"6342" "chr3" 155868273 155868638
"6343" "chr3" 155869603 155870217
"6344" "chr3" 155891981 155892405
"6345" "chr3" 156059784 156060208
"6346" "chr3" 156100236 156100634
"6347" "chr3" 156161513 156161987
"6348" "chr3" 156166064 156166462
"6349" "chr3" 156167798 156168180
"6350" "chr3" 156173523 156173947
"6351" "chr3" 156189895 156190328
"6352" "chr3" 156192338 156192773
"6353" "chr3" 156192828 156193288
"6354" "chr3" 156227475 156228111
"6355" "chr3" 156252913 156253360
"6356" "chr3" 156258854 156259402
"6357" "chr3" 156272911 156273315
"6358" "chr3" 156294582 156295136
"6359" "chr3" 156391676 156392345
"6360" "chr3" 156393174 156393853
"6361" "chr3" 156469176 156469612
"6362" "chr3" 156479432 156479937
"6363" "chr3" 156534101 156534474
"6364" "chr3" 156534586 156535459
"6365" "chr3" 156583494 156583978
"6366" "chr3" 156784726 156785214
"6367" "chr3" 156794816 156795215
"6368" "chr3" 156795449 156795883
"6369" "chr3" 156799473 156800142
"6370" "chr3" 156806520 156807349
"6371" "chr3" 156831546 156832002
"6372" "chr3" 156848361 156848994
"6373" "chr3" 156853440 156853874
"6374" "chr3" 156855231 156855607
"6375" "chr3" 156876971 156877454
"6376" "chr3" 156880386 156880817
"6377" "chr3" 156900644 156901081
"6378" "chr3" 156919452 156919882
"6379" "chr3" 156922077 156922527
"6380" "chr3" 156956898 156957269
"6381" "chr3" 157044796 157045226
"6382" "chr3" 157065531 157065976
"6383" "chr3" 157069755 157070187
"6384" "chr3" 157072475 157073086
"6385" "chr3" 157164812 157165236
"6386" "chr3" 157211413 157211837
"6387" "chr3" 157250377 157250780
"6388" "chr3" 157260354 157260815
"6389" "chr3" 157260959 157261411
"6390" "chr3" 157290361 157290987
"6391" "chr3" 157299582 157300156
"6392" "chr3" 157312075 157312500
"6393" "chr3" 157324369 157324975
"6394" "chr3" 157335899 157336341
"6395" "chr3" 157418175 157418624
"6396" "chr3" 157473045 157473532
"6397" "chr3" 157583130 157583507
"6398" "chr3" 157605805 157606259
"6399" "chr3" 157624395 157624825
"6400" "chr3" 157809303 157809777
"6401" "chr3" 157812330 157812760
"6402" "chr3" 157979375 157979805
"6403" "chr3" 158031113 158031539
"6404" "chr3" 158152212 158152606
"6405" "chr3" 158249874 158250516
"6406" "chr3" 158257185 158257611
"6407" "chr3" 158291509 158291944
"6408" "chr3" 158362018 158362396
"6409" "chr3" 158377466 158377835
"6410" "chr3" 158390359 158390783
"6411" "chr3" 158445534 158445910
"6412" "chr3" 158491618 158492042
"6413" "chr3" 158507358 158507782
"6414" "chr3" 158509121 158509486
"6415" "chr3" 158512737 158513118
"6416" "chr3" 158563555 158564153
"6417" "chr3" 158629926 158630436
"6418" "chr3" 158635701 158636293
"6419" "chr3" 158809639 158810069
"6420" "chr3" 158847846 158848314
"6421" "chr3" 158875887 158876319
"6422" "chr3" 158970582 158970965
"6423" "chr3" 158977856 158978459
"6424" "chr3" 158981494 158981918
"6425" "chr3" 158984549 158984992
"6426" "chr3" 159040104 159040528
"6427" "chr3" 159204335 159204765
"6428" "chr3" 159221723 159222168
"6429" "chr3" 159304383 159304753
"6430" "chr3" 159333946 159334392
"6431" "chr3" 159390471 159390933
"6432" "chr3" 159450399 159450829
"6433" "chr3" 159481225 159481678
"6434" "chr3" 159484351 159484744
"6435" "chr3" 159499631 159500055
"6436" "chr3" 159522921 159523335
"6437" "chr3" 159536066 159536476
"6438" "chr3" 159543054 159543423
"6439" "chr3" 159546231 159546667
"6440" "chr3" 159590066 159590502
"6441" "chr3" 159602534 159603123
"6442" "chr3" 159647107 159647540
"6443" "chr3" 159704924 159705419
"6444" "chr3" 159706245 159706900
"6445" "chr3" 159707918 159708366
"6446" "chr3" 159721320 159721762
"6447" "chr3" 159724312 159724704
"6448" "chr3" 159750021 159750358
"6449" "chr3" 159851462 159851953
"6450" "chr3" 159880987 159881442
"6451" "chr3" 159928705 159929160
"6452" "chr3" 159943120 159943961
"6453" "chr3" 160060929 160061388
"6454" "chr3" 160131432 160131802
"6455" "chr3" 160167167 160167743
"6456" "chr3" 160168555 160168985
"6457" "chr3" 160204161 160204588
"6458" "chr3" 160295308 160295731
"6459" "chr3" 160361783 160362207
"6460" "chr3" 160371278 160371708
"6461" "chr3" 160402905 160403343
"6462" "chr3" 160404713 160405163
"6463" "chr3" 160425172 160425598
"6464" "chr3" 160438137 160438602
"6465" "chr3" 160638806 160639203
"6466" "chr3" 160646088 160646543
"6467" "chr3" 160647347 160647786
"6468" "chr3" 160659724 160660314
"6469" "chr3" 160674552 160674990
"6470" "chr3" 160814509 160814963
"6471" "chr3" 160889430 160889860
"6472" "chr3" 160919925 160920321
"6473" "chr3" 160926661 160927132
"6474" "chr3" 160991376 160991804
"6475" "chr3" 160992477 160992901
"6476" "chr3" 161023135 161023559
"6477" "chr3" 161089475 161090047
"6478" "chr3" 161126767 161127191
"6479" "chr3" 161138504 161138901
"6480" "chr3" 161141707 161142139
"6481" "chr3" 161226565 161227056
"6482" "chr3" 161277171 161277595
"6483" "chr3" 161277988 161278433
"6484" "chr3" 161569726 161570351
"6485" "chr3" 161571861 161572320
"6486" "chr3" 161632494 161632924
"6487" "chr3" 161643740 161644183
"6488" "chr3" 162003485 162003915
"6489" "chr3" 162207547 162208049
"6490" "chr3" 162494890 162495320
"6491" "chr3" 162517690 162518120
"6492" "chr3" 162760872 162761302
"6493" "chr3" 162774608 162775052
"6494" "chr3" 163193938 163194362
"6495" "chr3" 163207990 163208629
"6496" "chr3" 163340148 163340577
"6497" "chr3" 163497738 163498162
"6498" "chr3" 163503445 163503869
"6499" "chr3" 163634555 163634979
"6500" "chr3" 163669178 163669598
"6501" "chr3" 164107818 164108269
"6502" "chr3" 164367212 164367572
"6503" "chr3" 164523945 164524369
"6504" "chr3" 164903527 164903888
"6505" "chr3" 164924494 164925096
"6506" "chr3" 164927910 164928368
"6507" "chr3" 164972545 164972953
"6508" "chr3" 164974360 164974791
"6509" "chr3" 165057510 165057934
"6510" "chr3" 165342520 165342944
"6511" "chr3" 165572358 165572965
"6512" "chr3" 165613674 165614142
"6513" "chr3" 165730838 165731272
"6514" "chr3" 165770183 165770629
"6515" "chr3" 165981271 165981635
"6516" "chr3" 166143697 166144121
"6517" "chr3" 166555293 166555927
"6518" "chr3" 166750065 166750489
"6519" "chr3" 166819855 166820291
"6520" "chr3" 166902329 166902675
"6521" "chr3" 167068037 167068461
"6522" "chr3" 167097990 167098414
"6523" "chr3" 167124685 167125121
"6524" "chr3" 167211039 167211463
"6525" "chr3" 167402184 167402608
"6526" "chr3" 167458750 167459174
"6527" "chr3" 167555214 167555644
"6528" "chr3" 167590711 167591151
"6529" "chr3" 167599851 167600286
"6530" "chr3" 167630956 167631411
"6531" "chr3" 167645794 167646162
"6532" "chr3" 167758397 167758821
"6533" "chr3" 167764960 167765413
"6534" "chr3" 167770853 167771291
"6535" "chr3" 167779357 167779805
"6536" "chr3" 167806114 167806575
"6537" "chr3" 167812457 167813088
"6538" "chr3" 167813384 167813846
"6539" "chr3" 167883436 167884048
"6540" "chr3" 167928829 167929541
"6541" "chr3" 167967557 167967974
"6542" "chr3" 168185107 168185537
"6543" "chr3" 168229169 168229579
"6544" "chr3" 168261900 168262257
"6545" "chr3" 168338629 168339059
"6546" "chr3" 168565045 168565475
"6547" "chr3" 168582698 168583122
"6548" "chr3" 168607430 168607854
"6549" "chr3" 168670251 168670675
"6550" "chr3" 168759402 168759832
"6551" "chr3" 168777799 168778294
"6552" "chr3" 168850936 168851360
"6553" "chr3" 168867079 168867463
"6554" "chr3" 168936135 168936559
"6555" "chr3" 169012904 169013328
"6556" "chr3" 169080632 169081088
"6557" "chr3" 169107998 169108447
"6558" "chr3" 169108724 169109096
"6559" "chr3" 169223504 169223952
"6560" "chr3" 169280718 169281181
"6561" "chr3" 169282649 169283117
"6562" "chr3" 169290885 169291341
"6563" "chr3" 169322343 169322767
"6564" "chr3" 169379607 169380667
"6565" "chr3" 169380922 169381397
"6566" "chr3" 169386879 169387277
"6567" "chr3" 169462325 169462807
"6568" "chr3" 169480677 169481265
"6569" "chr3" 169487114 169487568
"6570" "chr3" 169491260 169491725
"6571" "chr3" 169531431 169531904
"6572" "chr3" 169581200 169581574
"6573" "chr3" 169647888 169648327
"6574" "chr3" 169684243 169684675
"6575" "chr3" 169738853 169739308
"6576" "chr3" 169755524 169755890
"6577" "chr3" 169756485 169756949
"6578" "chr3" 169771976 169772425
"6579" "chr3" 169780419 169780897
"6580" "chr3" 169796264 169796705
"6581" "chr3" 169796838 169797166
"6582" "chr3" 169834921 169835357
"6583" "chr3" 169899366 169899726
"6584" "chr3" 169906904 169907286
"6585" "chr3" 169941011 169941478
"6586" "chr3" 170027896 170028294
"6587" "chr3" 170074747 170075025
"6588" "chr3" 170075111 170075584
"6589" "chr3" 170075918 170076367
"6590" "chr3" 170086697 170087179
"6591" "chr3" 170128216 170128906
"6592" "chr3" 170131872 170132327
"6593" "chr3" 170136602 170137262
"6594" "chr3" 170148849 170149284
"6595" "chr3" 170201165 170201610
"6596" "chr3" 170206590 170206954
"6597" "chr3" 170214174 170214665
"6598" "chr3" 170217352 170217746
"6599" "chr3" 170271555 170271948
"6600" "chr3" 170408163 170408544
"6601" "chr3" 170443061 170443501
"6602" "chr3" 170527287 170527663
"6603" "chr3" 170529744 170530357
"6604" "chr3" 170566111 170566717
"6605" "chr3" 170587580 170588165
"6606" "chr3" 170679295 170679952
"6607" "chr3" 170736183 170736613
"6608" "chr3" 170767624 170768003
"6609" "chr3" 170831466 170831922
"6610" "chr3" 170875115 170875506
"6611" "chr3" 170880878 170881389
"6612" "chr3" 170885870 170886351
"6613" "chr3" 170889839 170890292
"6614" "chr3" 170900813 170901251
"6615" "chr3" 170905484 170905898
"6616" "chr3" 170913381 170913964
"6617" "chr3" 171046462 171046889
"6618" "chr3" 171170992 171171448
"6619" "chr3" 171177994 171179032
"6620" "chr3" 171232237 171232667
"6621" "chr3" 171256224 171256891
"6622" "chr3" 171281043 171281481
"6623" "chr3" 171284618 171285005
"6624" "chr3" 171287322 171287801
"6625" "chr3" 171332284 171332733
"6626" "chr3" 171358363 171358826
"6627" "chr3" 171364110 171364724
"6628" "chr3" 171421806 171422230
"6629" "chr3" 171490261 171490624
"6630" "chr3" 171506792 171507275
"6631" "chr3" 171527650 171528080
"6632" "chr3" 171547736 171548146
"6633" "chr3" 171551966 171552421
"6634" "chr3" 171556167 171556597
"6635" "chr3" 171585727 171586197
"6636" "chr3" 171752856 171753292
"6637" "chr3" 171758414 171758908
"6638" "chr3" 171812994 171813430
"6639" "chr3" 171842761 171843254
"6640" "chr3" 171886822 171887270
"6641" "chr3" 171919724 171920157
"6642" "chr3" 171920589 171921019
"6643" "chr3" 171993906 171994313
"6644" "chr3" 172007339 172007784
"6645" "chr3" 172021681 172022138
"6646" "chr3" 172046889 172047319
"6647" "chr3" 172050266 172050702
"6648" "chr3" 172051819 172052282
"6649" "chr3" 172059279 172059703
"6650" "chr3" 172144412 172144836
"6651" "chr3" 172179340 172179730
"6652" "chr3" 172195081 172195484
"6653" "chr3" 172207921 172208281
"6654" "chr3" 172313895 172314487
"6655" "chr3" 172340991 172341966
"6656" "chr3" 172383936 172384407
"6657" "chr3" 172384584 172385014
"6658" "chr3" 172390927 172391313
"6659" "chr3" 172393386 172393962
"6660" "chr3" 172428827 172429243
"6661" "chr3" 172435278 172435914
"6662" "chr3" 172468175 172468541
"6663" "chr3" 172526899 172527365
"6664" "chr3" 172554185 172554792
"6665" "chr3" 172628951 172629382
"6666" "chr3" 172700469 172700934
"6667" "chr3" 172705046 172705661
"6668" "chr3" 172763523 172763995
"6669" "chr3" 172938732 172939229
"6670" "chr3" 172993535 172994000
"6671" "chr3" 173089637 173090061
"6672" "chr3" 173115542 173115969
"6673" "chr3" 173129425 173129849
"6674" "chr3" 173246826 173247260
"6675" "chr3" 173256159 173256610
"6676" "chr3" 173271427 173271851
"6677" "chr3" 173301889 173302524
"6678" "chr3" 173450819 173451213
"6679" "chr3" 173502820 173503196
"6680" "chr3" 173594260 173594726
"6681" "chr3" 173711105 173711562
"6682" "chr3" 173720300 173720741
"6683" "chr3" 173808592 173809045
"6684" "chr3" 173843046 173843496
"6685" "chr3" 173937493 173937939
"6686" "chr3" 174043666 174044110
"6687" "chr3" 174073230 174073667
"6688" "chr3" 174115602 174116056
"6689" "chr3" 174337964 174338393
"6690" "chr3" 174579866 174580236
"6691" "chr3" 174609572 174610010
"6692" "chr3" 174839019 174839463
"6693" "chr3" 174864044 174864460
"6694" "chr3" 175658681 175659105
"6695" "chr3" 175659177 175659650
"6696" "chr3" 175674745 175675138
"6697" "chr3" 176076966 176077407
"6698" "chr3" 176148011 176148459
"6699" "chr3" 176231977 176232401
"6700" "chr3" 176368144 176368631
"6701" "chr3" 176369404 176369883
"6702" "chr3" 176381640 176382259
"6703" "chr3" 176532065 176532490
"6704" "chr3" 176590523 176590901
"6705" "chr3" 176656807 176657183
"6706" "chr3" 176768498 176768971
"6707" "chr3" 177002249 177002703
"6708" "chr3" 177077509 177078139
"6709" "chr3" 177096821 177097245
"6710" "chr3" 177200872 177201335
"6711" "chr3" 177495550 177495924
"6712" "chr3" 177534718 177535164
"6713" "chr3" 177611109 177611549
"6714" "chr3" 177617049 177617428
"6715" "chr3" 177623928 177624385
"6716" "chr3" 177740294 177740736
"6717" "chr3" 177801978 177802402
"6718" "chr3" 177873280 177873710
"6719" "chr3" 178043179 178043605
"6720" "chr3" 178102120 178102499
"6721" "chr3" 178103137 178103540
"6722" "chr3" 178140192 178140568
"6723" "chr3" 178152215 178152659
"6724" "chr3" 178154463 178155098
"6725" "chr3" 178161358 178161792
"6726" "chr3" 178421041 178421468
"6727" "chr3" 178665509 178665939
"6728" "chr3" 178684338 178684794
"6729" "chr3" 178733305 178733681
"6730" "chr3" 178764727 178765227
"6731" "chr3" 178786898 178787327
"6732" "chr3" 178816398 178816864
"6733" "chr3" 178822832 178823288
"6734" "chr3" 178864909 178865516
"6735" "chr3" 178990146 178990584
"6736" "chr3" 179033775 179034151
"6737" "chr3" 179039360 179039753
"6738" "chr3" 179040446 179040832
"6739" "chr3" 179041008 179041309
"6740" "chr3" 179128106 179128558
"6741" "chr3" 179139289 179139715
"6742" "chr3" 179164249 179164753
"6743" "chr3" 179276580 179276945
"6744" "chr3" 179281168 179281601
"6745" "chr3" 179367365 179367743
"6746" "chr3" 179370611 179370884
"6747" "chr3" 179371030 179371468
"6748" "chr3" 179384440 179384825
"6749" "chr3" 179468475 179468911
"6750" "chr3" 179485783 179486400
"6751" "chr3" 179529409 179529789
"6752" "chr3" 179555136 179555566
"6753" "chr3" 179569788 179570280
"6754" "chr3" 179590627 179591003
"6755" "chr3" 179646807 179647231
"6756" "chr3" 179736377 179736811
"6757" "chr3" 179803146 179803526
"6758" "chr3" 180312723 180313175
"6759" "chr3" 180320127 180320551
"6760" "chr3" 180349068 180349521
"6761" "chr3" 180351521 180351898
"6762" "chr3" 180363918 180364353
"6763" "chr3" 180397704 180398216
"6764" "chr3" 180520591 180521028
"6765" "chr3" 180522618 180523046
"6766" "chr3" 180573203 180573650
"6767" "chr3" 180629883 180630319
"6768" "chr3" 180821382 180821815
"6769" "chr3" 180894372 180894813
"6770" "chr3" 180927990 180928420
"6771" "chr3" 180996445 180996892
"6772" "chr3" 181042291 181042658
"6773" "chr3" 181044185 181044803
"6774" "chr3" 181413114 181413543
"6775" "chr3" 181418225 181418843
"6776" "chr3" 181419889 181420250
"6777" "chr3" 181427291 181427910
"6778" "chr3" 181612427 181612851
"6779" "chr3" 181666098 181666479
"6780" "chr3" 181966105 181966578
"6781" "chr3" 181976309 181976781
"6782" "chr3" 182082135 182082559
"6783" "chr3" 182109978 182110402
"6784" "chr3" 182208345 182208819
"6785" "chr3" 182335907 182336337
"6786" "chr3" 182339691 182340143
"6787" "chr3" 182399933 182400559
"6788" "chr3" 182401323 182401744
"6789" "chr3" 182422684 182423147
"6790" "chr3" 182428368 182428971
"6791" "chr3" 182431849 182432231
"6792" "chr3" 182555625 182556073
"6793" "chr3" 182621859 182622400
"6794" "chr3" 182627016 182627440
"6795" "chr3" 182665632 182666086
"6796" "chr3" 182803397 182803794
"6797" "chr3" 182840116 182840543
"6798" "chr3" 182877143 182877575
"6799" "chr3" 182896678 182897412
"6800" "chr3" 182902384 182902762
"6801" "chr3" 182906666 182907084
"6802" "chr3" 182971843 182972130
"6803" "chr3" 183100185 183100559
"6804" "chr3" 183103785 183104169
"6805" "chr3" 183165387 183165868
"6806" "chr3" 183167167 183167579
"6807" "chr3" 183186921 183187510
"6808" "chr3" 183197745 183198550
"6809" "chr3" 183220535 183220963
"6810" "chr3" 183221463 183221936
"6811" "chr3" 183233619 183234043
"6812" "chr3" 183278318 183278801
"6813" "chr3" 183310001 183310569
"6814" "chr3" 183484815 183485179
"6815" "chr3" 183542532 183542894
"6816" "chr3" 183543372 183543837
"6817" "chr3" 183602563 183602942
"6818" "chr3" 183604410 183604867
"6819" "chr3" 183613005 183613367
"6820" "chr3" 183622178 183622611
"6821" "chr3" 183735157 183735764
"6822" "chr3" 183755576 183756013
"6823" "chr3" 183757738 183758169
"6824" "chr3" 183835398 183835840
"6825" "chr3" 183846829 183847238
"6826" "chr3" 183852973 183853612
"6827" "chr3" 183862984 183863408
"6828" "chr3" 183867529 183867964
"6829" "chr3" 183892843 183893225
"6830" "chr3" 183945173 183945773
